RNCID=1,CI=11,USERLABEL=RNC01-5-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=12,USERLABEL=RNC01-6-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=13,USERLABEL=RNC01-6-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=14,USERLABEL=RNC01-6-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=15,USERLABEL=RNC01-7-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=16,USERLABEL=RNC01-7-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=17,USERLABEL=RNC01-7-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=18,USERLABEL=RNC01-8-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=19,USERLABEL=RNC01-8-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=20,USERLABEL=RNC01-8-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=21,USERLABEL=RNC01-9-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=22,USERLABEL=RNC01-9-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=23,USERLABEL=RNC01-9-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=24,USERLABEL=RNC01-10-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=25,USERLABEL=RNC01-10-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=26,USERLABEL=RNC01-10-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=27,USERLABEL=RNC01-11-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=28,USERLABEL=RNC01-11-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=29,USERLABEL=RNC01-11-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=30,USERLABEL=RNC01-12-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=31,USERLABEL=RNC01-12-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=32,USERLABEL=RNC01-12-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=33,USERLABEL=RNC01-13-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=34,USERLABEL=RNC01-13-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=35,USERLABEL=RNC01-13-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=36,USERLABEL=RNC01-14-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=37,USERLABEL=RNC01-14-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=38,USERLABEL=RNC01-14-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=39,USERLABEL=RNC01-15-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=40,USERLABEL=RNC01-15-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=41,USERLABEL=RNC01-15-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=42,USERLABEL=RNC01-16-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=43,USERLABEL=RNC01-16-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=44,USERLABEL=RNC01-16-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=45,USERLABEL=RNC01-17-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=46,USERLABEL=RNC01-17-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=47,USERLABEL=RNC01-17-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=48,USERLABEL=RNC01-18-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=49,USERLABEL=RNC01-18-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=50,USERLABEL=RNC01-18-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=51,USERLABEL=RNC01-19-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=52,USERLABEL=RNC01-19-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=53,USERLABEL=RNC01-19-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=54,USERLABEL=RNC01-20-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=55,USERLABEL=RNC01-20-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=56,USERLABEL=RNC01-20-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=57,USERLABEL=RNC01-21-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=58,USERLABEL=RNC01-21-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=59,USERLABEL=RNC01-21-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=60,USERLABEL=RNC01-22-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=61,USERLABEL=RNC01-22-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=62,USERLABEL=RNC01-22-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=63,USERLABEL=RNC01-23-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=64,USERLABEL=RNC01-23-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=65,USERLABEL=RNC01-23-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=66,USERLABEL=RNC01-24-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=67,USERLABEL=RNC01-24-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=68,USERLABEL=RNC01-24-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=69,USERLABEL=RNC01-25-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=70,USERLABEL=RNC01-25-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=71,USERLABEL=RNC01-25-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=72,USERLABEL=RNC01-26-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=73,USERLABEL=RNC01-26-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=74,USERLABEL=RNC01-26-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=75,USERLABEL=RNC01-27-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=76,USERLABEL=RNC01-27-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=77,USERLABEL=RNC01-27-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=78,USERLABEL=RNC01-28-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=79,USERLABEL=RNC01-28-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=80,USERLABEL=RNC01-28-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=81,USERLABEL=RNC01-29-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=82,USERLABEL=RNC01-29-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=83,USERLABEL=RNC01-29-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=84,USERLABEL=RNC01-30-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=85,USERLABEL=RNC01-30-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=86,USERLABEL=RNC01-30-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=87,USERLABEL=RNC01-31-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=88,USERLABEL=RNC01-31-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=89,USERLABEL=RNC01-31-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=90,USERLABEL=RNC01-32-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=91,USERLABEL=RNC01-32-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=92,USERLABEL=RNC01-32-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=93,USERLABEL=RNC01-33-1,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=94,USERLABEL=RNC01-33-2,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
RNCID=1,CI=95,USERLABEL=RNC01-33-3,FDDARFCN=12,SCRCODE=0,PRIMARYCPICHPOWER=300,QQUALMIN=-24,LAC=1,QRXLEVMIN=-115,USEDFREQTHRESH2DECNO=-12,USEDFREQTHRESH2DRSCP=-100,SRATSEARCH=4
