  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:25 USERLABEL:RNC01-15-1 FDDARFCN:1 SCRCODE:25 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:26 USERLABEL:RNC01-15-2 FDDARFCN:1 SCRCODE:26 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:27 USERLABEL:RNC01-15-3 FDDARFCN:1 SCRCODE:27 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:28 USERLABEL:RNC01-16-1 FDDARFCN:1 SCRCODE:28 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:29 USERLABEL:RNC01-16-2 FDDARFCN:1 SCRCODE:29 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:30 USERLABEL:RNC01-16-3 FDDARFCN:1 SCRCODE:30 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:31 USERLABEL:RNC01-17-1 FDDARFCN:1 SCRCODE:31 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:32 USERLABEL:RNC01-17-2 FDDARFCN:1 SCRCODE:32 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:33 USERLABEL:RNC01-17-3 FDDARFCN:1 SCRCODE:33 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:34 USERLABEL:RNC01-18-1 FDDARFCN:1 SCRCODE:34 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:35 USERLABEL:RNC01-18-2 FDDARFCN:1 SCRCODE:35 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:36 USERLABEL:RNC01-18-3 FDDARFCN:1 SCRCODE:36 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:37 USERLABEL:RNC01-19-1 FDDARFCN:1 SCRCODE:37 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:38 USERLABEL:RNC01-19-2 FDDARFCN:1 SCRCODE:38 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:39 USERLABEL:RNC01-19-3 FDDARFCN:1 SCRCODE:39 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:40 USERLABEL:RNC01-20-1 FDDARFCN:1 SCRCODE:40 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:41 USERLABEL:RNC01-20-2 FDDARFCN:1 SCRCODE:41 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:42 USERLABEL:RNC01-20-3 FDDARFCN:1 SCRCODE:42 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:43 USERLABEL:RNC01-21-1 FDDARFCN:1 SCRCODE:43 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:44 USERLABEL:RNC01-21-2 FDDARFCN:1 SCRCODE:44 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:45 USERLABEL:RNC01-21-3 FDDARFCN:1 SCRCODE:45 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:46 USERLABEL:RNC01-22-1 FDDARFCN:1 SCRCODE:46 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:47 USERLABEL:RNC01-22-2 FDDARFCN:1 SCRCODE:47 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:48 USERLABEL:RNC01-22-3 FDDARFCN:1 SCRCODE:48 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:49 USERLABEL:RNC01-23-1 FDDARFCN:1 SCRCODE:49 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:50 USERLABEL:RNC01-23-2 FDDARFCN:1 SCRCODE:50 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:51 USERLABEL:RNC01-23-3 FDDARFCN:1 SCRCODE:51 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:52 USERLABEL:RNC01-24-1 FDDARFCN:1 SCRCODE:52 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:53 USERLABEL:RNC01-24-2 FDDARFCN:1 SCRCODE:53 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:54 USERLABEL:RNC01-24-3 FDDARFCN:1 SCRCODE:54 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:55 USERLABEL:RNC01-25-1 FDDARFCN:1 SCRCODE:55 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:56 USERLABEL:RNC01-25-2 FDDARFCN:1 SCRCODE:56 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:57 USERLABEL:RNC01-25-3 FDDARFCN:1 SCRCODE:57 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:58 USERLABEL:RNC01-26-1 FDDARFCN:1 SCRCODE:58 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:59 USERLABEL:RNC01-26-2 FDDARFCN:1 SCRCODE:59 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:60 USERLABEL:RNC01-26-3 FDDARFCN:1 SCRCODE:60 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:61 USERLABEL:RNC01-27-1 FDDARFCN:1 SCRCODE:61 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:62 USERLABEL:RNC01-27-2 FDDARFCN:1 SCRCODE:62 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:63 USERLABEL:RNC01-27-3 FDDARFCN:1 SCRCODE:63 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:64 USERLABEL:RNC01-28-1 FDDARFCN:1 SCRCODE:64 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:65 USERLABEL:RNC01-28-2 FDDARFCN:1 SCRCODE:65 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:66 USERLABEL:RNC01-28-3 FDDARFCN:1 SCRCODE:66 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:67 USERLABEL:RNC01-29-1 FDDARFCN:1 SCRCODE:67 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:68 USERLABEL:RNC01-29-2 FDDARFCN:1 SCRCODE:68 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:69 USERLABEL:RNC01-29-3 FDDARFCN:1 SCRCODE:69 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:70 USERLABEL:RNC01-30-1 FDDARFCN:1 SCRCODE:70 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:71 USERLABEL:RNC01-30-2 FDDARFCN:1 SCRCODE:71 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:72 USERLABEL:RNC01-30-3 FDDARFCN:1 SCRCODE:72 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:73 USERLABEL:RNC01-31-1 FDDARFCN:1 SCRCODE:73 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:74 USERLABEL:RNC01-31-2 FDDARFCN:1 SCRCODE:74 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:75 USERLABEL:RNC01-31-3 FDDARFCN:1 SCRCODE:75 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:76 USERLABEL:RNC01-32-1 FDDARFCN:1 SCRCODE:76 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:77 USERLABEL:RNC01-32-2 FDDARFCN:1 SCRCODE:77 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:78 USERLABEL:RNC01-32-3 FDDARFCN:1 SCRCODE:78 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:79 USERLABEL:RNC01-33-1 FDDARFCN:1 SCRCODE:79 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:80 USERLABEL:RNC01-33-2 FDDARFCN:1 SCRCODE:80 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:81 USERLABEL:RNC01-33-3 FDDARFCN:1 SCRCODE:81 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:82 USERLABEL:RNC01-34-1 FDDARFCN:1 SCRCODE:82 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:83 USERLABEL:RNC01-34-2 FDDARFCN:1 SCRCODE:83 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:84 USERLABEL:RNC01-34-3 FDDARFCN:1 SCRCODE:84 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:85 USERLABEL:RNC01-35-1 FDDARFCN:1 SCRCODE:85 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:86 USERLABEL:RNC01-35-2 FDDARFCN:1 SCRCODE:86 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:87 USERLABEL:RNC01-35-3 FDDARFCN:1 SCRCODE:87 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:88 USERLABEL:RNC01-36-1 FDDARFCN:1 SCRCODE:88 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:89 USERLABEL:RNC01-36-2 FDDARFCN:1 SCRCODE:89 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:90 USERLABEL:RNC01-36-3 FDDARFCN:1 SCRCODE:90 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:91 USERLABEL:RNC01-37-1 FDDARFCN:1 SCRCODE:91 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:92 USERLABEL:RNC01-37-2 FDDARFCN:1 SCRCODE:92 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:93 USERLABEL:RNC01-37-3 FDDARFCN:1 SCRCODE:93 PRIMARYCPICHPOWER:300
  QQUALMIN:-24 LAC:1 QRXLEVMIN:-115 USEDFREQTHRESH2DECNO:-12 USEDFREQTHRESH2DRSCP:-100 SRATSEARCH:4

RNCID:01 CI:94 USERLABEL:RNC01-38-1 FDDARFCN:1 SCRCODE:94 PRIMARYCPICHPOWER:300
